x,Ser Millis,PPS Millis,,,
52433,52490105,52489732,,,
52434,52491154,52490732,,,
52435,52492171,52491732,,,
52436,52493146,52492733,,,
52437,52494149,52493733,,,
52438,52495106,52494734,,,
52439,52496150,52495735,,,
52440,52497115,52496736,,,
52441,52498128,52497736,,,
52442,52499105,52498737,,,
52443,52500147,52499737,,,
52444,52501150,52500738,,,
52445,52502151,52501738,,,
52446,52503118,52502738,,,
52447,52504174,52503739,,,
52448,52505163,52504739,,,
52449,52506113,52505740,,,
52450,52507112,52506740,,,
52451,52508112,52507741,,,
52452,52509125,52508741,,,
52453,52510130,52509742,,,
52454,52511113,52510742,,,
52455,52512219,52511742,,,
52456,52513207,52512743,,,
52457,52514203,52513743,,,
52458,52515162,52514745,,,
52459,52516203,52515745,,,
52460,52517204,52516746,,,
52461,52518168,52517746,,,
52462,52519172,52518747,,,
52463,52520214,52519747,,,
52464,52521169,52520748,,,
52465,52522227,52521748,,,
52466,52523206,52522748,,,
52467,52524218,52523749,,,
52468,52525229,52524749,,,
52469,52526221,52525750,,,
52470,52527187,52526750,,,
52471,52528223,52527751,,,
52472,52529157,52528751,,,
52473,52530178,52529752,,,
52474,52531221,52530752,,,
52475,52532163,52531752,,,
52476,52533218,52532754,,,
52477,52534230,52533754,,,
52478,52535204,52534755,,,
52479,52536155,52535755,,,
52480,52537141,52536756,,,
52481,52538218,52537756,,,
52482,52539166,52538757,,,
52483,52540169,52539757,,,
52484,52541199,52540758,,,
52485,52542141,52541758,,,
52486,52543197,52542758,,,
52487,52544134,52543759,,,
52488,52545196,52544759,,,
52489,52546192,52545760,,,
52490,52547187,52546760,,,
52491,52548198,52547761,,,
52492,52549177,52548761,,,
52493,52550177,52549762,,,
52494,52551178,52550762,,,
52495,52552161,52551763,,,
52496,52553166,52552764,,,
52497,52554222,52553764,,,
52498,52555220,52554765,,,
52499,52556213,52555765,,,
52500,52557220,52556766,,,
52501,52558167,52557766,,,
52502,52559225,52558767,,,
52503,52560172,52559767,,,
52504,52561181,52560768,,,
52505,52562217,52561768,,,
52506,52563173,52562768,,,
52507,52564239,52563769,,,
52508,52565226,52564769,,,
52509,52566221,52565770,,,
52510,52567222,52566770,,,
52511,52568177,52567771,,,
52512,52569231,52568771,,,
52513,52570246,52569773,,,
52514,52571168,52570773,,,
52515,52572188,52571773,,,
52516,52573180,52572774,,,
52517,52574180,52573774,,,
52518,52575182,52574775,,,
52519,52576248,52575775,,,
52520,52577165,52576776,,,
52521,52578181,52577776,,,
52522,52579132,52578777,,,
52523,52580184,52579777,,,
52524,52581192,52580777,,,
52525,52582133,52581778,,,
52526,52583198,52582778,,,
52527,52584242,52583779,,,
52528,52585197,52584779,,,
52529,52586232,52585780,,,
52530,52587223,52586780,,,
52531,52588244,52587781,,,
52532,52589169,52588782,,,
52533,52590185,52589783,,,
52534,52591223,52590783,,,
52535,52592224,52591783,,,
52536,52593180,52592784,,,
52537,52594196,52593784,,,
52538,52595176,52594785,,,
52539,52596176,52595785,,,
52540,52597237,52596786,,,
52541,52598223,52597786,,,
52542,52599234,52598787,,,
52543,52600197,52599787,,,
52544,52601256,52600787,,,
52545,52602182,52601788,,,
52546,52603184,52602788,,,
52547,52604209,52603789,,,
52548,52605221,52604789,,,
52549,52606261,52605790,,,
52550,52607221,52606790,,,
52551,52608260,52607792,,,
52552,52609201,52608792,,,
52553,52610262,52609793,,,
52554,52611204,52610793,,,
52555,52612251,52611793,,,
52556,52613228,52612794,,,
52557,52614207,52613794,,,
52558,52615191,52614795,,,
52559,52616158,52615795,,,
52560,52617191,52616796,,,
52561,52618279,52617796,,,
52562,52619208,52618797,,,
52563,52620210,52619797,,,
52564,52621169,52620797,,,
52565,52622243,52621798,,,
52566,52623271,52622798,,,
52567,52624240,52623799,,,
52568,52625195,52624799,,,
52569,52626165,52625801,,,
52570,52627279,52626801,,,
52571,52628159,52627802,,,
52572,52629274,52628802,,,
52573,52630276,52629803,,,
52574,52631217,52630803,,,
52575,52632275,52631803,,,
52576,52633206,52632804,,,
52577,52634221,52633804,,,
52578,52635259,52634805,,,
52579,52636229,52635805,,,
52580,52637278,52636806,,,
52581,52638210,52637806,,,
52582,52639258,52638807,,,
52583,52640258,52639807,,,
52584,52641247,52640807,,,
52585,52642208,52641808,,,
52586,52643205,52642808,,,
52587,52644267,52643809,,,
52588,52645172,52644810,,,
52589,52646172,52645811,,,
52590,52647220,52646811,,,
52591,52648237,52647812,,,
52592,52649241,52648812,,,
52593,52650233,52649812,,,
52594,52651234,52650813,,,
52595,52652286,52651813,,,
52596,52653236,52652814,,,
52597,52654299,52653814,,,
52598,52655230,52654815,,,
52599,52656242,52655815,,,
52600,52657285,52656816,,,
52601,52658242,52657816,,,
52602,52659243,52658817,,,
52603,52660301,52659817,,,
52604,52661286,52660817,,,
52605,52662290,52661818,,,
52606,52663276,52662818,,,
52607,52664237,52663820,,,
52608,52665289,52664820,,,
52609,52666248,52665821,,,
52610,52667241,52666821,,,
52611,52668263,52667822,,,
52612,52669309,52668822,,,
52613,52670305,52669822,,,
52614,52671263,52670823,,,
52615,52672307,52671823,,,
52616,52673310,52672824,,,
52617,52674206,52673824,,,
52618,52675309,52674825,,,
52619,52676249,52675825,,,
52620,52677194,52676826,,,
52621,52678247,52677826,,,
52622,52679264,52678827,,,
52623,52680257,52679827,,,
52624,52681253,52680827,,,
52625,52682310,52681829,,,
52626,52683310,52682829,,,
52627,52684310,52683830,,,
52628,52685258,52684830,,,
52629,52686313,52685831,,,
52630,52687258,52686831,,,
52631,52688268,52687832,,,
52632,52689248,52688832,,,
52633,52690315,52689832,,,
52634,52691260,52690833,,,
52635,52692270,52691833,,,
52636,52693293,52692834,,,
52637,52694282,52693834,,,
52638,52695239,52694835,,,
52639,52696306,52695835,,,
52640,52697254,52696836,,,
52641,52698315,52697836,,,
52642,52699318,52698836,,,
52643,52700274,52699837,,,
52644,52701213,52700838,,,
52645,52702210,52701839,,,
52646,52703240,52702839,,,
52647,52704262,52703840,,,
52648,52705257,52704840,,,
52649,52706226,52705841,,,
52650,52707297,52706841,,,
52651,52708230,52707842,,,
52652,52709246,52708842,,,
52653,52710256,52709842,,,
52654,52711237,52710843,,,
52655,52712283,52711843,,,
52656,52713260,52712844,,,
52657,52714304,52713844,,,
52658,52715265,52714845,,,
52659,52716308,52715845,,,
52660,52717299,52716846,,,
52661,52718233,52717846,,,
52662,52719309,52718846,,,
52663,52720241,52719848,,,
52664,52721288,52720848,,,
52665,52722241,52721849,,,
52666,52723258,52722849,,,
52667,52724306,52723850,,,
52668,52725314,52724850,,,
52669,52726304,52725851,,,
52670,52727273,52726851,,,
52671,52728312,52727852,,,
52672,52729335,52728852,,,
52673,52730289,52729852,,,
52674,52731280,52730853,,,
52675,52732281,52731853,,,
52676,52733327,52732854,,,
52677,52734296,52733854,,,
52678,52735319,52734855,,,
52679,52736337,52735855,,,
52680,52737338,52736856,,,
52681,52738358,52737856,,,
52682,52739286,52738857,,,
52683,52740320,52739858,,,
52684,52741340,52740858,,,
52685,52742339,52741859,,,
52686,52743322,52742859,,,
52687,52744288,52743860,,,
52688,52745342,52744860,,,
52689,52746323,52745861,,,
52690,52747344,52746861,,,
52691,52748293,52747862,,,
52692,52749273,52748862,,,
52693,52750350,52749862,,,
52694,52751294,52750863,,,
52695,52752295,52751863,,,
52696,52753282,52752864,,,
52697,52754327,52753864,,,
52698,52755303,52754865,,,
52699,52756297,52755865,,,
52700,52757327,52756866,,,
52701,52758305,52757867,,,
52702,52759306,52758867,,,
52703,52760235,52759868,,,
52704,52761252,52760868,,,
52705,52762266,52761869,,,
52706,52763308,52762869,,,
52707,52764308,52763870,,,
52708,52765264,52764870,,,
52709,52766291,52765871,,,
52710,52767315,52766871,,,
52711,52768354,52767872,,,
52712,52769341,52768872,,,
52713,52770327,52769872,,,
52714,52771341,52770873,,,
52715,52772308,52771873,,,
52716,52773287,52772874,,,
52717,52774256,52773874,,,
52718,52775356,52774875,,,
52719,52776353,52775875,,,
52720,52777314,52776877,,,
52721,52778297,52777877,,,
52722,52779359,52778877,,,
52723,52780298,52779878,,,
52724,52781364,52780878,,,
52725,52782363,52781879,,,
52726,52783250,52782879,,,
52727,52784347,52783880,,,
52728,52785295,52784880,,,
52729,52786248,52785881,,,
52730,52787246,52786881,,,
52731,52788257,52787881,,,
52732,52789299,52788882,,,
52733,52790280,52789882,,,
52734,52791300,52790883,,,
52735,52792287,52791883,,,
52736,52793250,52792884,,,
52737,52794230,52793884,,,
52738,52795252,52794885,,,
52739,52796362,52795886,,,
52740,52797254,52796887,,,
52741,52798252,52797887,,,
52742,52799264,52798887,,,
52743,52800364,52799888,,,
52744,52801253,52800888,,,
52745,52802307,52801889,,,
52746,52803287,52802889,,,
52747,52804292,52803890,,,
52748,52805310,52804890,,,
52749,52806264,52805891,,,
52750,52807311,52806891,,,
52751,52808317,52807891,,,
52752,52809267,52808892,,,
52753,52810314,52809892,,,
52754,52811312,52810893,,,
52755,52812310,52811893,,,
52756,52813316,52812894,,,
52757,52814262,52813894,,,
52758,52815251,52814896,,,
52759,52816274,52815896,,,
52760,52817280,52816897,,,
52761,52818323,52817897,,,
52762,52819278,52818897,,,
52763,52820280,52819898,,,
52764,52821281,52820898,,,
52765,52822329,52821899,,,
52766,52823306,52822899,,,
52767,52824274,52823900,,,
52768,52825325,52824900,,,
52769,52826285,52825901,,,
52770,52827328,52826901,,,
52771,52828319,52827901,,,
52772,52829256,52828902,,,
52773,52830286,52829902,,,
52774,52831390,52830903,,,
52775,52832330,52831903,,,
52776,52833287,52832904,,,
52777,52834331,52833904,,,
52778,52835388,52834906,,,
52779,52836326,52835906,,,
52780,52837381,52836907,,,
52781,52838305,52837907,,,
52782,52839376,52838907,,,
52783,52840279,52839908,,,
52784,52841374,52840908,,,
52785,52842292,52841909,,,
52786,52843332,52842909,,,
52787,52844395,52843910,,,
52788,52845340,52844910,,,
52789,52846395,52845911,,,
52790,52847313,52846911,,,
52791,52848335,52847911,,,
52792,52849336,52848912,,,
52793,52850335,52849912,,,
52794,52851290,52850913,,,
52795,52852334,52851913,,,
52796,52853331,52852914,,,
52797,52854258,52853915,,,
52798,52855231,52854916,,,
52799,52856335,52855916,,,
52800,52857273,52856916,,,
52801,52858279,52857917,,,
52802,52859232,52858917,,,
52803,52860295,52859918,,,
52804,52861232,52860918,,,
52805,52862223,52861919,,,
52806,52863254,52862919,,,
52807,52864281,52863920,,,
52808,52865297,52864920,,,
52809,52866225,52865921,,,
52810,52867245,52866921,,,
52811,52868255,52867921,,,
52812,52869278,52868922,,,
52813,52870301,52869922,,,
52814,52871257,52870923,,,
52815,52872293,52871923,,,
52816,52873303,52872925,,,
52817,52874240,52873925,,,
52818,52875302,52874926,,,
52819,52876284,52875926,,,
52820,52877285,52876926,,,
52821,52878252,52877927,,,
52822,52879306,52878927,,,
52823,52880301,52879928,,,
52824,52881304,52880928,,,
52825,52882325,52881929,,,
52826,52883263,52882929,,,
52827,52884323,52883930,,,
52828,52885354,52884930,,,
52829,52886246,52885931,,,
52830,52887369,52886931,,,
52831,52888247,52887931,,,
52832,52889236,52888932,,,
52833,52890309,52889932,,,
52834,52891312,52890933,,,
52835,52892297,52891934,,,
52836,52893260,52892935,,,
52837,52894295,52893935,,,
52838,52895250,52894936,,,
52839,52896309,52895936,,,
52840,52897291,52896936,,,
52841,52898294,52897937,,,
52842,52899243,52898937,,,
52843,52900310,52899938,,,
52844,52901271,52900938,,,
52845,52902290,52901939,,,
52846,52903299,52902939,,,
52847,52904253,52903940,,,
52848,52905274,52904940,,,
52849,52906296,52905940,,,
52850,52907258,52906941,,,
52851,52908313,52907941,,,
52852,52909318,52908942,,,
52853,52910267,52909942,,,
52854,52911324,52910944,,,
52855,52912271,52911944,,,
52856,52913382,52912945,,,
52857,52914311,52913945,,,
52858,52915383,52914946,,,
52859,52916260,52915946,,,
52860,52917299,52916946,,,
52861,52918322,52917947,,,
52862,52919319,52918947,,,
52863,52920270,52919948,,,
52864,52921382,52920948,,,
52865,52922319,52921949,,,
52866,52923339,52922949,,,
52867,52924382,52923950,,,
52868,52925318,52924950,,,
52869,52926338,52925950,,,
52870,52927316,52926951,,,
52871,52928379,52927951,,,
52872,52929360,52928952,,,
52873,52930312,52929952,,,
52874,52931291,52930954,,,
52875,52932321,52931954,,,
52876,52933365,52932955,,,
52877,52934341,52933955,,,
52878,52935311,52934956,,,
52879,52936368,52935956,,,
52880,52937321,52936956,,,
52881,52938354,52937957,,,
52882,52939324,52938957,,,
52883,52940364,52939958,,,
52884,52941366,52940958,,,
52885,52942313,52941959,,,
52886,52943348,52942959,,,
52887,52944347,52943960,,,
52888,52945327,52944960,,,
52889,52946393,52945960,,,
52890,52947353,52946961,,,
52891,52948329,52947961,,,
52892,52949328,52948962,,,
52893,52950355,52949963,,,
52894,52951367,52950964,,,
52895,52952375,52951964,,,
52896,52953322,52952965,,,
52897,52954368,52953965,,,
52898,52955377,52954966,,,
52899,52956376,52955966,,,
52900,52957378,52956966,,,
52901,52958314,52957967,,,
52902,52959379,52958967,,,
52903,52960329,52959968,,,
52904,52961325,52960968,,,
52905,52962379,52961969,,,
52906,52963326,52962969,,,
52907,52964363,52963970,,,
52908,52965359,52964970,,,
52909,52966338,52965970,,,
52910,52967380,52966971,,,
52911,52968329,52967971,,,
52912,52969315,52968973,,,
52913,52970334,52969973,,,
52914,52971378,52970974,,,
52915,52972382,52971974,,,
52916,52973349,52972975,,,
52917,52974339,52973975,,,
52918,52975387,52974976,,,
52919,52976327,52975976,,,
52920,52977326,52976976,,,
52921,52978387,52977977,,,
52922,52979381,52978977,,,
52923,52980381,52979978,,,
52924,52981334,52980978,,,
52925,52982360,52981979,,,
52926,52983385,52982979,,,
52927,52984315,52983980,,,
52928,52985383,52984980,,,
52929,52986380,52985980,,,
52930,52987316,52986981,,,
52931,52988362,52987981,,,
52932,52989381,52988983,,,
52933,52990323,52989983,,,
52934,52991339,52990984,,,
52935,52992320,52991984,,,
52936,52993383,52992985,,,
52937,52994385,52993985,,,
52938,52995322,52994985,,,
52939,52996371,52995986,,,
52940,52997334,52996986,,,
52941,52998315,52997987,,,
52942,52999335,52998987,,,
52943,53000394,52999988,,,
52944,53001387,53000988,,,
52945,53002347,53001989,,,
52946,53003413,53002989,,,
52947,53004395,53003990,,,
52948,53005353,53004990,,,
52949,53006400,53005990,,,
52950,53007423,53006991,,,
52951,53008347,53007992,,,
52952,53009369,53008993,,,
52953,53010422,53009993,,,
52954,53011362,53010994,,,
52955,53012358,53011994,,,
52956,53013354,53012995,,,
52957,53014401,53013995,,,
52958,53015394,53014995,,,
52959,53016406,53015996,,,
52960,53017408,53016996,,,
52961,53018348,53017997,,,
52962,53019314,53018997,,,
52963,53020346,53019998,,,
52964,53021388,53020998,,,
52965,53022404,53021999,,,
52966,53023374,53022999,,,
52967,53024396,53024000,,,
52968,53025415,53025000,,,
52969,53026357,53026000,,,
52970,53027398,53027001,,,
52971,53028359,53028002,,,
52972,53029403,53029003,,,
52973,53030377,53030003,,,
52974,53031403,53031004,,,
52975,53032384,53032004,,,
52976,53033377,53033005,,,
52977,53034376,53034005,,,
52978,53035449,53035005,,,
52979,53036413,53036006,,,
52980,53037467,53037006,,,
52981,53038429,53038007,,,
52982,53039471,53039007,,,
52983,53040403,53040008,,,
52984,53041400,53041008,,,
52985,53042462,53042009,,,
52986,53043458,53043009,,,
52987,53044459,53044009,,,
52988,53045453,53045010,,,
52989,53046455,53046010,,,
52990,53047498,53047012,,,
52991,53048430,53048012,,,
52992,53049438,53049013,,,
52993,53050519,53050013,,,
52994,53051498,53051014,,,
52995,53052377,53052014,,,
52996,53053477,53053015,,,
52997,53054474,53054015,,,
52998,53055431,53055015,,,
52999,53056434,53056016,,,
53000,53057495,53057016,,,
53001,53058440,53058017,,,
53002,53059438,53059017,,,
53003,53060500,53060018,,,
53004,53061497,53061018,,,
53005,53062393,53062019,,,
53006,53063433,53063019,,,
53007,53064485,53064019,,,
53008,53065404,53065020,,,
53009,53066394,53066020,,,
53010,53067374,53067022,,,
53011,53068448,53068022,,,
53012,53069400,53069023,,,
53013,53070454,53070023,,,
53014,53071451,53071024,,,
53015,53072441,53072024,,,
53016,53073408,53073025,,,
53017,53074398,53074025,,,
53018,53075451,53075025,,,
53019,53076390,53076026,,,
53020,53077393,53077026,,,
53021,53078455,53078027,,,
53022,53079403,53079027,,,
53023,53080417,53080028,,,
53024,53081456,53081028,,,
53025,53082458,53082029,,,
53026,53083397,53083029,,,
53027,53084459,53084029,,,
53028,53085517,53085030,,,
53029,53086460,53086031,,,
53030,53087395,53087032,,,
53031,53088405,53088032,,,
53032,53089461,53089033,,,
53033,53090468,53090033,,,
53034,53091501,53091034,,,
53035,53092460,53092034,,,
53036,53093459,53093035,,,
53037,53094462,53094035,,,
53038,53095417,53095035,,,
53039,53096463,53096036,,,
53040,53097420,53097036,,,
53041,53098422,53098037,,,
53042,53099423,53099037,,,
53043,53100464,53100038,,,
53044,53101413,53101038,,,
53045,53102446,53102039,,,
53046,53103466,53103039,,,
53047,53104413,53104039,,,
53048,53105453,53105040,,,
53049,53106523,53106041,,,
53050,53107460,53107042,,,
53051,53108465,53108042,,,
53052,53109474,53109043,,,
53053,53110472,53110043,,,
53054,53111417,53111044,,,
53055,53112471,53112044,,,
53056,53113530,53113044,,,
53057,53114532,53114045,,,
53058,53115476,53115045,,,
53059,53116477,53116046,,,
53060,53117472,53117046,,,
53061,53118428,53118047,,,
53062,53119420,53119047,,,
53063,53120408,53120048,,,
53064,53121446,53121048,,,
53065,53122456,53122049,,,
53066,53123467,53123049,,,
53067,53124425,53124049,,,
53068,53125467,53125050,,,
53069,53126404,53126051,,,
53070,53127457,53127052,,,
53071,53128477,53128052,,,
53072,53129435,53129053,,,
53073,53130426,53130053,,,
53074,53131470,53131054,,,
53075,53132427,53132054,,,
53076,53133462,53133054,,,
53077,53134438,53134055,,,
53078,53135464,53135055,,,
53079,53136475,53136056,,,
53080,53137422,53137056,,,
53081,53138483,53138057,,,
53082,53139431,53139057,,,
53083,53140425,53140058,,,
53084,53141442,53141058,,,
53085,53142415,53142059,,,
53086,53143467,53143059,,,
53087,53144443,53144059,,,
53088,53145488,53145061,,,
53089,53146489,53146061,,,
53090,53147438,53147062,,,
53091,53148469,53148062,,,
53092,53149491,53149063,,,
53093,53150446,53150063,,,
53094,53151426,53151064,,,
53095,53152490,53152064,,,
53096,53153490,53153064,,,
53097,53154450,53154065,,,
53098,53155493,53155065,,,
53099,53156490,53156066,,,
53100,53157492,53157066,,,
53101,53158452,53158067,,,
